"","meters.east","meters.north","Ash","Atlantic white cedar","Basswood","Beech","Birch","Cherry","Chestnut","Dogwood","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
"33681",1789000,966000,0.0664516,8e-07,0.034462,0.330228,0.0750348,0.0025956,0.000192,2.64e-05,0.0281464,0.0090008,0.1547884,0.0025684,0.0456296,0.1549664,0.0161764,0.017378,0.0109172,0.001684,0.0018788,0.0056612,9.52e-05,0.0356356,0.0064824
"33682",1797000,966000,0.0523676,6.8e-06,0.0370888,0.3634652,0.0665124,0.0013348,8.56e-05,5.6e-06,0.030352,0.0079812,0.19708,0.0019572,0.0386556,0.136748,0.0110276,0.0154244,0.004082,0.0010136,0.0015472,0.0053652,7.88e-05,0.0249844,0.002836
"33683",1805000,966000,0.0383084,3.04e-05,0.0384356,0.37698,0.0959192,0.0012124,3.84e-05,3.72e-05,0.0321604,0.009922,0.1758432,0.0011756,0.0343352,0.1626512,0.0037344,0.0057396,0.0026468,0.0006328,0.0017916,0.0053528,9.64e-05,0.011382,0.0015744
"33684",1813000,966000,0.0244632,1.28e-05,0.0303976,0.4410228,0.1163428,0.0010212,3.4e-05,1.64e-05,0.0262112,0.005796,0.1273488,0.0006256,0.0212252,0.1718336,0.0063648,0.0069,0.0065828,0.0007204,0.0021768,0.003214,5.6e-05,0.0064688,0.0011652
"33685",1821000,966000,0.016688,1e-05,0.0181496,0.4327612,0.0936356,0.0009676,3.52e-05,2.4e-06,0.0226884,0.0083656,0.1744452,0.0003372,0.0304632,0.1513732,0.007678,0.0048144,0.0267536,0.0007172,0.0029564,0.003192,5.6e-05,0.0030496,0.0008604
"33686",1829000,966000,0.0131912,3.2e-06,0.0132084,0.40704,0.0696896,0.0009464,2.8e-05,2.4e-06,0.0139968,0.0090852,0.1970872,0.000242,0.0288948,0.1367548,0.0032768,0.00432,0.0904016,0.0010488,0.0031436,0.0033556,4.16e-05,0.0034564,0.0007856
"33687",1837000,966000,0.01407,4.8e-06,0.0133104,0.3499116,0.0759188,0.0011092,4.4e-05,4.4e-06,0.0083172,0.024592,0.1673364,0.0002108,0.0175188,0.1620672,0.001784,0.0061424,0.1406076,0.0006392,0.0024412,0.0044932,2.36e-05,0.008592,0.0008612
"33688",1845000,966000,0.0157788,3.2e-06,0.0162184,0.3211644,0.0891484,0.0012676,1.44e-05,1.04e-05,0.0061748,0.0399868,0.1415268,0.0002988,0.0109016,0.1972704,0.0006332,0.0046128,0.1295988,0.0005188,0.0024492,0.006298,3.56e-05,0.0150636,0.0010252
"33689",1853000,966000,0.0156384,4e-07,0.0142992,0.277884,0.0998964,0.0009204,3.16e-05,8e-06,0.0052412,0.063906,0.1244936,0.0001964,0.009662,0.191838,0.0003036,0.0031184,0.1599396,0.0007688,0.0016956,0.0048924,6.08e-05,0.0242664,0.0009388
"33690",1861000,966000,0.0159156,8.4e-06,0.0098696,0.226406,0.1110484,0.000664,3.44e-05,3.2e-06,0.004316,0.0870236,0.1116572,0.0001676,0.0094504,0.1810404,0.000488,0.0034332,0.2110064,0.0006864,0.0010408,0.0028896,6.04e-05,0.0216636,0.0011268
"33691",1869000,966000,0.016486,6e-06,0.007578,0.2006368,0.1014444,0.0005332,3.68e-05,2.04e-05,0.0040048,0.1082884,0.0757432,0.0001272,0.0064712,0.1865184,0.0002988,0.0016316,0.2559348,0.0008756,0.000738,0.003612,4.76e-05,0.0283004,0.0006664
"33692",1877000,966000,0.016622,6.8e-06,0.0049376,0.29015,0.0770452,0.000346,6.24e-05,5.6e-06,0.00493,0.1198724,0.045424,0.000104,0.003278,0.1639056,0.0002052,0.0007724,0.2408752,0.0027872,0.000446,0.0048428,4.88e-05,0.0226788,0.000654
"33693",1885000,966000,0.0131492,4e-07,0.0026776,0.4071128,0.0676212,0.0003028,3.12e-05,1.2e-06,0.0035808,0.069752,0.0177392,9.28e-05,0.002478,0.1240324,0.0002204,0.0006028,0.2646332,0.0014888,0.000354,0.0063732,3.72e-05,0.0169948,0.000724
"33694",1893000,966000,0.0095084,1.2e-06,0.003382,0.3542608,0.0778996,0.000476,6.88e-05,2e-06,0.0024336,0.0421204,0.0181332,0.0001004,0.0034864,0.118514,0.0002416,0.0010968,0.3212632,0.0006412,0.000288,0.0115532,2.52e-05,0.0335452,0.0009588
"33695",1901000,966000,0.0061576,4e-06,0.0021036,0.1292048,0.1321736,0.00045,2.2e-05,1.6e-06,0.0014524,0.1176168,0.018478,5.32e-05,0.001548,0.0653808,0.0002316,0.0010544,0.4934928,0.0002476,0.0002108,0.0244304,2.24e-05,0.0046692,0.0009944
"33696",1909000,966000,0.0107424,8e-07,0.0032324,0.147426,0.192686,0.0004088,3.68e-05,1.6e-06,0.0017384,0.0923272,0.0626656,6.92e-05,0.0013468,0.068016,0.000416,0.0058652,0.3968032,0.000358,0.000282,0.0090812,3.72e-05,0.0048344,0.0016248
"33697",1917000,966000,0.021182,2.4e-06,0.006284,0.3408852,0.144378,0.000932,1.88e-05,4e-06,0.0021124,0.0280236,0.164212,9.28e-05,0.001326,0.101956,0.000312,0.0043972,0.1748936,0.0003244,0.0003212,0.0031984,4.92e-05,0.0036012,0.0014936
"33698",1925000,966000,0.0094868,2e-06,0.0021428,0.504174,0.083334,0.0005264,4.4e-06,3.2e-06,0.0009428,0.0197068,0.0813052,3.64e-05,0.0006488,0.0825296,0.0001644,0.001998,0.2069396,0.000118,0.0002204,0.0015896,6.2e-05,0.0033652,0.0006996
"33699",1933000,966000,0.0103952,2e-07,0.0030764,0.2984892,0.1156124,0.0006212,3.28e-05,6.4e-06,0.0018008,0.0733024,0.0586072,5.24e-05,0.00089,0.0878324,0.000924,0.004612,0.3299552,0.0005328,0.000164,0.003594,2.56e-05,0.0082588,0.0012148
"33700",1941000,966000,0.0099748,2.8e-06,0.0024864,0.2398308,0.127172,0.0010808,0.0001008,1.2e-06,0.0018204,0.1051,0.0355172,0.0001096,0.0011104,0.0821636,0.0011952,0.0044924,0.3676604,0.001366,0.0002524,0.0036424,2.92e-05,0.0130528,0.0018384
"33701",1949000,966000,0.0113568,6.4e-06,0.0024408,0.242398,0.1123264,0.0012252,1.32e-05,2e-07,0.0018192,0.1140464,0.0453744,7.08e-05,0.001518,0.0797732,0.0020084,0.0049416,0.3529648,0.0017636,0.0003672,0.0033684,0.0001356,0.0189752,0.0031064
"33702",1957000,966000,0.0116124,8.8e-06,0.0020388,0.226558,0.1139592,0.0009264,2.64e-05,1.2e-06,0.0018612,0.1172892,0.0557148,9.08e-05,0.0020924,0.0802032,0.0012624,0.0102872,0.3477876,0.0051804,0.000268,0.0029624,7.36e-05,0.0148508,0.0049448
"33703",1965000,966000,0.0138724,1.6e-06,0.00289,0.2523416,0.125756,0.0011704,3.36e-05,1.2e-06,0.002826,0.0793936,0.0680952,5.28e-05,0.002574,0.0906176,0.0022784,0.0150492,0.3122696,0.0029788,0.0003396,0.0031656,0.000192,0.0168048,0.007296
"33704",1973000,966000,0.0150348,4e-06,0.0034532,0.2622704,0.1494184,0.0014196,3.24e-05,8.8e-06,0.0035148,0.057996,0.0936248,0.0001068,0.0030664,0.0947644,0.0058476,0.0183844,0.2573264,0.0018904,0.0003304,0.0045232,0.000134,0.0176308,0.009218
"33705",1981000,966000,0.01822,4.8e-06,0.0049864,0.2784828,0.1209608,0.001578,2e-05,8.8e-06,0.0048672,0.0544564,0.1034204,0.0001184,0.0044284,0.1090288,0.0095204,0.0234164,0.2382236,0.0011616,0.000396,0.0041444,8.88e-05,0.0128196,0.009648
"33706",1989000,966000,0.022886,1.12e-05,0.0086692,0.29932,0.1338232,0.0017432,4.28e-05,7.2e-06,0.0079632,0.0272484,0.1288564,9.16e-05,0.007014,0.1409052,0.0162804,0.03979,0.1433372,0.0004556,0.0003092,0.0030552,0.0001132,0.0030464,0.0150312
"33707",1997000,966000,0.0282292,9.2e-06,0.0133888,0.3090248,0.1422964,0.0021156,4.8e-05,6.4e-06,0.012902,0.011964,0.1248348,0.0001324,0.0113268,0.1659208,0.042024,0.0416392,0.0668512,0.0001264,0.0003516,0.0025828,8.8e-05,0.0015136,0.022624
"33708",2005000,966000,0.025236,4.8e-06,0.0109004,0.2928108,0.1188744,0.0017288,5.76e-05,7.6e-06,0.0110108,0.014224,0.175144,9.32e-05,0.0083764,0.1363776,0.0385888,0.0429456,0.0989196,0.0001572,0.0005756,0.0036724,0.0001152,0.00223,0.0179492
"33709",2013000,966000,0.0217,1.2e-06,0.008372,0.2680872,0.1062828,0.001638,3.84e-05,9.2e-06,0.0084664,0.0145348,0.2126848,0.0001076,0.0061336,0.1038488,0.0266148,0.0327612,0.161928,0.0006704,0.0006488,0.0041804,0.0001404,0.0061696,0.0149816
"33710",2021000,966000,0.0231192,1.08e-05,0.0087628,0.2694872,0.0964496,0.0017704,6.68e-05,4.8e-06,0.0093176,0.0201496,0.2236524,0.0002492,0.0074632,0.0983228,0.0227132,0.0434228,0.145312,0.0004112,0.0008884,0.0054736,0.0001448,0.0062304,0.0165772
"33711",2029000,966000,0.02779,1.24e-05,0.0097108,0.28894,0.081554,0.0015704,6.04e-05,1e-05,0.0111328,0.0164796,0.243524,0.0001312,0.0077416,0.089518,0.0336932,0.04287,0.116244,0.0003544,0.00118,0.005922,0.0001596,0.0055004,0.0159012
"33712",2037000,966000,0.0344172,1.08e-05,0.01175,0.245716,0.0856656,0.0021352,3.84e-05,1.04e-05,0.0138224,0.0192476,0.2714916,0.0002356,0.0091632,0.0923776,0.0513492,0.0473424,0.083564,0.0002256,0.0019752,0.00587,0.000296,0.0053948,0.0179012
"33713",2045000,966000,0.0324112,1.24e-05,0.0123808,0.2415396,0.09025,0.002974,6.92e-05,5.2e-06,0.01302,0.0234056,0.2340108,0.0003392,0.0067216,0.1023636,0.0840896,0.0414736,0.081644,0.0003852,0.0032616,0.0051324,0.0002904,0.0091012,0.0151188
"33714",2053000,966000,0.0307676,3.36e-05,0.013136,0.2302632,0.083798,0.0057004,0.000112,4.8e-06,0.0108496,0.0223556,0.183432,0.0002192,0.0042132,0.1026504,0.1177812,0.0698708,0.0941404,0.0002732,0.0049416,0.0040776,0.0005292,0.0073908,0.0134596
"33715",2061000,966000,0.031028,9.96e-05,0.0138796,0.2305452,0.0854672,0.0064876,0.000102,1.64e-05,0.0097488,0.0175212,0.140934,0.0001908,0.0029312,0.0976428,0.1824052,0.0855904,0.066124,0.0001288,0.0075724,0.0034872,0.0003712,0.0080984,0.009628
"33716",2069000,966000,0.0290036,1.32e-05,0.012896,0.2469184,0.0740992,0.007612,3.8e-05,9.2e-06,0.0076792,0.0098096,0.0932232,0.0002604,0.0024,0.1092436,0.28244,0.065294,0.0297252,0.0001344,0.010288,0.0034888,0.0003964,0.008834,0.0061936
"33717",2077000,966000,0.031024,3.48e-05,0.013262,0.2995948,0.095114,0.00953,0.0001168,1.6e-05,0.0066244,0.0102988,0.101542,0.0001728,0.0020968,0.1102672,0.186402,0.0544768,0.048554,0.0003476,0.0087684,0.0039904,0.0004956,0.0117804,0.0054904
"33718",2085000,966000,0.0350016,2.48e-05,0.0099352,0.2450152,0.130818,0.008898,0.00012,1.4e-05,0.0087056,0.01127,0.1827472,9.8e-05,0.0017248,0.1163532,0.0581184,0.0553888,0.1104,0.0002056,0.003092,0.0060916,0.0004192,0.0102436,0.0053152
"33719",2093000,966000,0.0368388,2.52e-05,0.0063656,0.311672,0.1647544,0.007316,6.16e-05,2.56e-05,0.0082396,0.0034064,0.1925264,0.0001292,0.0013296,0.1199592,0.0063484,0.010938,0.1155648,0.0001624,0.0008776,0.006072,0.0004208,0.0037304,0.003236
"33720",2101000,966000,0.0240988,3.2e-06,0.0018984,0.3451436,0.0845036,0.0055124,3.68e-05,6.4e-06,0.0064236,0.0057116,0.1731584,5.64e-05,0.000948,0.0972372,0.0049528,0.0218184,0.2162808,7.56e-05,0.0003332,0.0049564,0.0005964,0.0039528,0.0022952
"33721",2109000,966000,0.0389704,2.72e-05,0.0022692,0.290264,0.1409252,0.0036984,0.00016,1.28e-05,0.009322,0.008272,0.2174336,8.08e-05,0.0017472,0.1081948,0.008846,0.0244604,0.123382,9.6e-05,0.0004644,0.0074544,0.0003848,0.0056616,0.0078728
"33722",2117000,966000,0.0492556,1.52e-05,0.0023248,0.1817756,0.2259692,0.0023636,3.64e-05,2.36e-05,0.0077872,0.0186196,0.245724,0.0001208,0.0018852,0.0869696,0.0146352,0.019674,0.1150532,0.0001064,0.000336,0.0089896,0.0003648,0.005688,0.0122824
"33723",2125000,966000,0.0390996,1e-05,0.001348,0.0434652,0.210804,0.0013812,1.28e-05,3.56e-05,0.00324,0.0834524,0.1359924,0.0001508,0.0012284,0.0726336,0.030044,0.0214404,0.3247636,5.84e-05,0.0001868,0.0165824,0.0001372,0.0095168,0.0044164
"33727",2157000,966000,0.0085032,3.96e-05,0.000966,0.0132984,0.0831748,0.0004012,7.2e-06,6.8e-06,0.0010408,0.0683508,0.033124,0.0001348,0.0013832,0.116702,0.068278,0.1292168,0.4205132,5.84e-05,5.68e-05,0.0026752,0.0001616,0.0395212,0.012386
"33728",2165000,966000,0.0080308,1.96e-05,0.0009464,0.0166568,0.0914748,0.0003884,1.44e-05,2.28e-05,0.0007844,0.08985,0.0281284,0.0001172,0.00094,0.110198,0.07239,0.1679828,0.360966,0.0001612,9.96e-05,0.002538,0.00012,0.0325244,0.015646
"33730",2181000,966000,0.0084384,9.24e-05,0.0008356,0.0136352,0.1563636,0.0003828,2.64e-05,5.6e-06,0.0010204,0.0903228,0.0229104,0.0001132,0.0011576,0.0750036,0.0539272,0.196756,0.3182192,0.0002624,8.04e-05,0.0024372,0.0001052,0.0200532,0.0378512
"33966",1701000,974000,0.0355392,1.4e-05,0.022184,0.270868,0.0770192,0.002218,0.0001356,1.76e-05,0.01554,0.0464048,0.12149,0.00215,0.0087492,0.1214064,0.0177408,0.0346596,0.1513972,0.0206632,0.0013792,0.0016216,7.92e-05,0.0406776,0.0080456
"33967",1709000,974000,0.032236,1.16e-05,0.016444,0.2713948,0.0771004,0.0028456,6.36e-05,8e-06,0.0130584,0.0548264,0.1204648,0.0022284,0.008282,0.1218024,0.0111104,0.0420712,0.1645648,0.0148368,0.0011564,0.001496,8.28e-05,0.0373996,0.0065156
"33968",1717000,974000,0.0324528,1e-05,0.0133216,0.2924672,0.0818496,0.0019908,0.0001224,6.8e-06,0.0096124,0.0516924,0.109672,0.001382,0.0079736,0.1183616,0.0084216,0.040378,0.176202,0.0163952,0.0009592,0.001728,8.6e-05,0.0282792,0.0066356
"33969",1725000,974000,0.031742,1.6e-06,0.0132592,0.27387,0.0902068,0.0022108,8.92e-05,6.4e-06,0.0093128,0.0648848,0.1195536,0.0009856,0.0118488,0.1144984,0.0069432,0.0249128,0.1939088,0.006802,0.0008988,0.0017376,5.52e-05,0.0267708,0.0055008
"33970",1733000,974000,0.029758,1.16e-05,0.0120784,0.2606008,0.0850728,0.0019156,0.0003472,1e-05,0.006688,0.0726708,0.1419716,0.0010668,0.012812,0.1003032,0.005962,0.0155516,0.2195632,0.004288,0.0006904,0.001266,3.36e-05,0.023018,0.0043204
"33971",1741000,974000,0.03227,2.56e-05,0.012186,0.2310772,0.0913052,0.0017892,0.0002176,9.2e-06,0.0073648,0.07744,0.1638884,0.0012956,0.0188208,0.098692,0.0032828,0.0039444,0.2356752,0.0017268,0.0006184,0.001566,3.28e-05,0.0127924,0.0039796
"33972",1749000,974000,0.0447524,5.6e-06,0.017386,0.2474008,0.0866292,0.0018892,2.8e-05,2.44e-05,0.0098992,0.0568856,0.1674948,0.001844,0.0260996,0.1125592,0.006534,0.0065928,0.18539,0.0020488,0.000842,0.0016692,2.92e-05,0.0183852,0.0056108
"33973",1757000,974000,0.0531312,0.0001532,0.0241692,0.2894284,0.0785496,0.0031296,0.0002012,1.56e-05,0.0132128,0.0391596,0.1519172,0.003048,0.0300752,0.1374384,0.0127756,0.0125112,0.108456,0.0017316,0.0012836,0.002886,7.16e-05,0.0278216,0.0088336
"33974",1765000,974000,0.0652296,1.68e-05,0.0302544,0.3101964,0.0752548,0.0039132,0.00015,6.96e-05,0.0120476,0.0241628,0.140518,0.0026308,0.0390468,0.15151,0.024062,0.0074892,0.0644888,0.0027068,0.0018188,0.0031476,0.0001224,0.0297936,0.01137
"33975",1773000,974000,0.0790252,2.36e-05,0.0367048,0.342738,0.0689288,0.0042212,0.0001528,5.72e-05,0.013862,0.0093488,0.1201292,0.0042504,0.0436572,0.1578492,0.0274932,0.0053524,0.0263972,0.0011408,0.001786,0.0036612,0.0001072,0.0384708,0.0146428
"33976",1781000,974000,0.0795608,1.16e-05,0.0341988,0.3262912,0.075964,0.0035696,0.0002988,7.2e-06,0.0166424,0.0126984,0.156202,0.002884,0.0539828,0.1426016,0.017474,0.0052728,0.0167012,0.0011372,0.0017276,0.0050068,0.000164,0.039796,0.0078072
"33977",1789000,974000,0.0829736,5.6e-06,0.0355384,0.2672524,0.083208,0.0028124,4.32e-05,2.04e-05,0.0222192,0.0169672,0.2107196,0.0020344,0.0595932,0.1324456,0.0064684,0.007054,0.0055672,0.0007156,0.0017328,0.0069664,0.000154,0.0509264,0.004582
"33978",1797000,974000,0.0783132,7.6e-06,0.0336728,0.2108196,0.0790448,0.00112,0.0001464,8e-06,0.0226132,0.0184656,0.3324636,0.0008228,0.0747524,0.1008624,0.001402,0.0015496,0.0007888,0.0003552,0.0010928,0.0099296,0.0001348,0.0301132,0.0015216
"33979",1805000,974000,0.0524832,1.36e-05,0.0317284,0.3234984,0.0959664,0.0008952,0.0001264,3.6e-06,0.0220488,0.02153,0.2459984,0.0006156,0.0487728,0.118568,0.002356,0.0020396,0.0015776,0.000336,0.0012812,0.0060288,4.6e-05,0.0228972,0.0011888
"33980",1813000,974000,0.0315852,1.56e-05,0.0272556,0.4282288,0.1063284,0.0010708,0.0001008,7.6e-06,0.01682,0.0105696,0.1716728,0.0006392,0.0301,0.1392524,0.0071424,0.0049472,0.0085768,0.0005904,0.0012748,0.003524,7.24e-05,0.009396,0.0008292
"33981",1821000,974000,0.0197688,4.4e-06,0.0179408,0.44363,0.0784324,0.0009116,2.44e-05,8.4e-06,0.0131476,0.0104272,0.1930028,0.0003604,0.0385352,0.1287944,0.007894,0.003474,0.0337544,0.0004372,0.0016244,0.0026892,5.32e-05,0.0045972,0.000488
"33982",1829000,974000,0.01365,9.6e-06,0.0126352,0.4627792,0.0633176,0.000616,1.08e-05,2.4e-06,0.0088656,0.00869,0.190472,0.0002192,0.0313648,0.119088,0.0036248,0.0024068,0.073848,0.00037,0.0013496,0.0024716,4.6e-05,0.0036412,0.0005216
"33983",1837000,974000,0.0158004,6e-05,0.01453,0.355522,0.0749772,0.0008164,1.44e-05,4.4e-06,0.0066036,0.0230492,0.1787064,0.0002312,0.014776,0.1554028,0.0029884,0.0050556,0.1347528,0.000864,0.0016488,0.003614,2.16e-05,0.009632,0.0009288
"33984",1845000,974000,0.0164248,4e-06,0.0150748,0.3333704,0.084768,0.0007284,3.88e-05,5.2e-06,0.0054288,0.0421604,0.1470408,0.0002604,0.0094164,0.1819964,0.0011416,0.004384,0.1304848,0.0005344,0.0012116,0.004364,6.6e-05,0.0202044,0.0008916
"33985",1853000,974000,0.0170928,1.64e-05,0.0157108,0.278714,0.0876796,0.0007516,2.8e-05,2.12e-05,0.0042896,0.0632,0.1260668,0.000158,0.0099228,0.2025364,0.0004352,0.0019004,0.1595672,0.0006028,0.0010616,0.0038772,4.28e-05,0.0254564,0.0008684
"33986",1861000,974000,0.0174364,4e-06,0.01615,0.2034556,0.1160852,0.0005796,3.28e-05,3.6e-06,0.0046812,0.0788376,0.137468,0.0002264,0.0281916,0.2073724,0.000274,0.0007872,0.1724488,0.000408,0.0008464,0.0024512,5.24e-05,0.0113996,0.000808
"33987",1869000,974000,0.0160592,1.6e-06,0.008854,0.2276464,0.1126968,0.0005376,3.12e-05,1.6e-06,0.0033456,0.1003048,0.0874484,0.0001268,0.01246,0.1763696,0.000316,0.0007348,0.2342424,0.0006844,0.00041,0.0031896,3.04e-05,0.0138892,0.0006196
"33988",1877000,974000,0.01291,1.48e-05,0.004278,0.3303572,0.1335452,0.0003604,0.0001028,2.84e-05,0.0025992,0.1120416,0.0266636,0.0001092,0.0033428,0.1354916,0.0006268,0.000772,0.218072,0.0004924,0.00049,0.005084,5.12e-05,0.0120704,0.0004964
"33989",1885000,974000,0.0144112,2e-06,0.0027804,0.4408256,0.1866692,0.0003704,5.28e-05,4.4e-06,0.001804,0.0637264,0.012892,6.84e-05,0.0019708,0.09924,0.0003464,0.000438,0.1553412,0.0004268,0.0003564,0.009318,4.4e-05,0.0082552,0.0006564
"33990",1893000,974000,0.0102192,8.4e-06,0.0026364,0.2260296,0.1557284,0.0003864,1.76e-05,2.4e-06,0.001882,0.0636684,0.0213644,8.56e-05,0.002584,0.0946332,0.0002004,0.0022272,0.3727464,0.0006112,0.0003076,0.012878,2e-05,0.0302468,0.0015164
"33991",1901000,974000,0.0089616,9.2e-06,0.0029788,0.09726,0.2186372,0.0004616,1.88e-05,2e-06,0.0018992,0.0776004,0.0341064,7.08e-05,0.0013616,0.0634288,0.0003192,0.0051556,0.4570148,0.0002592,0.000212,0.0110276,4.12e-05,0.0174308,0.0017432
"33992",1909000,974000,0.0168848,1.08e-05,0.0054772,0.1038516,0.2540452,0.0010788,2.84e-05,6.4e-06,0.0035356,0.1025776,0.1009992,0.0001916,0.0016652,0.081578,0.0002528,0.0308076,0.2579604,0.000482,0.0003168,0.0089748,5.76e-05,0.0268804,0.0023372
"33993",1917000,974000,0.0096444,9.2e-06,0.002142,0.2605808,0.1199028,0.0002728,9.6e-06,4.4e-06,0.0012576,0.026602,0.1038172,5.32e-05,0.000636,0.0638496,0.0001852,0.0017108,0.399904,0.00028,0.000156,0.002408,1.72e-05,0.0059016,0.0006556
"33994",1925000,974000,0.0062952,8e-07,0.0015448,0.363348,0.0957288,0.0004424,5.2e-06,1.2e-06,0.0008588,0.0257444,0.0486912,4.32e-05,0.0004744,0.0658992,0.0001612,0.0009572,0.382278,0.0001624,0.000122,0.0019316,1.56e-05,0.0044936,0.0008008
"33995",1933000,974000,0.0082508,1.2e-06,0.0017932,0.2415692,0.1455152,0.0006664,3.68e-05,2e-06,0.0013032,0.0961248,0.0266876,3e-05,0.0008664,0.0740748,0.0003496,0.0032708,0.3778384,0.0003912,0.0001616,0.0046572,2.08e-05,0.014842,0.0015468
"33996",1941000,974000,0.0058596,1.6e-06,0.00103,0.1766496,0.1492312,0.0005448,6e-06,4e-07,0.0009972,0.148838,0.0101752,4.44e-05,0.0006316,0.0614076,0.0003584,0.0016476,0.4068464,0.00061,0.0001264,0.0039776,5.24e-05,0.0298604,0.0011036
"33997",1949000,974000,0.006634,4e-06,0.0009404,0.1884196,0.1095968,0.0006096,6.8e-06,5.6e-06,0.0009724,0.173408,0.0168656,3.88e-05,0.0005672,0.0503316,0.0003844,0.0016904,0.4173868,0.0019952,0.000154,0.0026804,4.68e-05,0.0253552,0.0019064
"33998",1957000,974000,0.0104412,1.6e-06,0.0015132,0.2161112,0.1047736,0.0006268,1.8e-05,5.6e-06,0.0013992,0.1501208,0.0382992,3.04e-05,0.0008896,0.052152,0.0006024,0.0027168,0.3814336,0.0086332,0.0002048,0.002438,4.44e-05,0.0232892,0.0042552
"33999",1965000,974000,0.0146848,2.8e-06,0.0021732,0.2171244,0.1249172,0.0010072,6.88e-05,3.6e-06,0.0023144,0.1056512,0.0607684,8.04e-05,0.0018072,0.0720504,0.0018872,0.0073436,0.3494424,0.0059272,0.000214,0.003828,3.68e-05,0.0225736,0.0060932
"34000",1973000,974000,0.0147616,5.2e-06,0.0029428,0.2321304,0.1358604,0.0012024,2e-05,3.6e-06,0.0028448,0.0611184,0.085218,0.0001168,0.0021292,0.0808936,0.0058216,0.0146156,0.3204304,0.0024208,0.0004292,0.0058964,0.000114,0.022582,0.0084428
"34001",1981000,974000,0.014254,1.2e-06,0.0036032,0.2604816,0.1190384,0.001006,2.8e-05,2.8e-06,0.0029832,0.046334,0.106468,5.8e-05,0.0023592,0.084916,0.0032692,0.0140912,0.3077044,0.00083,0.0003476,0.0046192,0.0001292,0.0201924,0.0072832
"34002",1989000,974000,0.0107528,2.4e-06,0.0019604,0.2321696,0.0857128,0.0005356,2.64e-05,6e-06,0.0025788,0.0377132,0.165494,4.64e-05,0.0012928,0.060096,0.0017536,0.0034992,0.3686052,0.000268,0.0001728,0.0017068,5.2e-05,0.0225388,0.0030164
"34003",1997000,974000,0.0071944,1e-05,0.0015016,0.183482,0.0460088,0.0003872,5.2e-06,1.2e-06,0.002066,0.015356,0.2554108,1.48e-05,9e-04,0.0426288,0.0011612,0.001142,0.4314208,6.2e-05,0.0001096,0.0010088,4.88e-05,0.0084488,0.0016312
"34004",2005000,974000,0.0113904,4.4e-06,0.0025208,0.2756732,0.072884,0.00059,9.2e-06,4e-07,0.0040092,0.0239592,0.2186624,2.64e-05,0.0018308,0.062826,0.0028392,0.0032816,0.2989608,7.28e-05,0.000272,0.001924,4.56e-05,0.014588,0.0036296
"34005",2013000,974000,0.018938,1.24e-05,0.0052296,0.2645676,0.1031996,0.0013408,0.00011,5.6e-06,0.0059696,0.0206584,0.1984232,0.0001004,0.0042384,0.0861988,0.0096948,0.0166436,0.2362676,0.000668,0.00056,0.0036736,8.8e-05,0.0144988,0.0089132
"34006",2021000,974000,0.0245016,7.6e-06,0.0066996,0.2668476,0.1000212,0.0020612,6.12e-05,6e-06,0.0085376,0.0255072,0.20318,0.0001168,0.0060512,0.0926796,0.0132388,0.0296344,0.1860184,0.000692,0.001188,0.0055104,9.28e-05,0.0129676,0.0143792
"34007",2029000,974000,0.027922,8.4e-06,0.007994,0.2584144,0.0956688,0.0020976,3.4e-05,6.4e-06,0.0115384,0.0229244,0.2131608,0.0001296,0.0064968,0.1006044,0.0223988,0.0406172,0.1548136,0.0004784,0.0022916,0.0051984,0.0002084,0.0133188,0.0136748
"34008",2037000,974000,0.0344772,1.76e-05,0.0102584,0.232468,0.0988996,0.0029756,0.000168,1.28e-05,0.0136456,0.0285444,0.2375904,8e-05,0.00469,0.099238,0.0405628,0.0436884,0.1227876,0.0004256,0.0035956,0.0043232,0.0002636,0.0094952,0.0117924
"34009",2045000,974000,0.0387516,1.24e-05,0.0121888,0.1889448,0.0990052,0.0032084,7.56e-05,7.6e-06,0.0150416,0.0254352,0.2490032,0.0001684,0.0042084,0.1181364,0.0593748,0.0421408,0.1099952,0.0002548,0.0067448,0.0040448,0.0002664,0.0097232,0.0132676
"34010",2053000,974000,0.0425116,1.2e-05,0.0151552,0.1731908,0.108012,0.0044144,0.0003276,1.24e-05,0.0151232,0.0228264,0.2175844,0.000236,0.0044728,0.119336,0.0982316,0.0485552,0.0875748,0.0009268,0.0112244,0.004596,0.0003044,0.0121604,0.0132116
"34011",2061000,974000,0.0393804,0.0001192,0.0166172,0.1603612,0.098042,0.0058004,7.44e-05,1.44e-05,0.013074,0.0149628,0.1907208,0.0002016,0.00368,0.1084892,0.1444844,0.064638,0.0963984,0.0002188,0.0109736,0.0032684,0.0004972,0.0146936,0.01329
"34012",2069000,974000,0.0410152,1.84e-05,0.0195852,0.1577496,0.104326,0.00921,8.32e-05,2.56e-05,0.0117376,0.010922,0.1697804,0.000258,0.0039364,0.1155244,0.1589296,0.0748816,0.0778812,0.0002224,0.0146352,0.0045136,0.0004708,0.0153608,0.0089328
